"","date","song","artist","image_url","last_week","weeks_on_chart","weeks_at_1"
"829","2015-11-14","Hello","Adele","https://charts-static.billboard.com/img/2015/11/adele-0zg-hello-n1r-180x180.jpg","-","1",NA
"830","2015-11-21","Hello","Adele","https://charts-static.billboard.com/img/2015/11/adele-0zg-hello-n1r-180x180.jpg","1","2","2"
"831","2015-11-28","Hello","Adele","https://charts-static.billboard.com/img/2015/11/adele-0zg-hello-n1r-180x180.jpg","1","3","3"
"832","2015-12-05","Hello","Adele","https://charts-static.billboard.com/img/2015/11/adele-0zg-hello-n1r-180x180.jpg","1","4","4"
"833","2015-12-12","Hello","Adele","https://charts-static.billboard.com/img/2015/11/adele-0zg-hello-n1r-180x180.jpg","1","5","5"
"834","2015-12-19","Hello","Adele","https://charts-static.billboard.com/img/2015/11/adele-0zg-hello-n1r-180x180.jpg","1","6","6"
"835","2015-12-26","Hello","Adele","https://charts-static.billboard.com/img/2015/11/adele-0zg-hello-n1r-180x180.jpg","1","7","7"
"836","2016-01-02","Hello","Adele","https://charts-static.billboard.com/img/2015/11/adele-0zg-hello-n1r-180x180.jpg","1","8","8"
"837","2016-01-09","Hello","Adele","https://charts-static.billboard.com/img/2015/11/adele-0zg-hello-n1r-180x180.jpg","1","9","9"
"838","2016-01-16","Hello","Adele","https://charts-static.billboard.com/img/2015/11/adele-0zg-hello-n1r-180x180.jpg","1","10","10"
"839","2016-01-23","Sorry","Justin Bieber","https://charts-static.billboard.com/img/2009/07/justin-bieber-f8k-180x180.jpg","2","11","1"
"840","2016-01-30","Sorry","Justin Bieber","https://charts-static.billboard.com/img/2009/07/justin-bieber-f8k-180x180.jpg","1","12","2"
"841","2016-02-06","Sorry","Justin Bieber","https://charts-static.billboard.com/img/2009/07/justin-bieber-f8k-180x180.jpg","1","13","3"
"842","2016-02-13","Love Yourself","Justin Bieber","https://charts-static.billboard.com/img/2009/07/justin-bieber-f8k-180x180.jpg","2","11","1"
"843","2016-02-20","Pillowtalk","Zayn","https://charts-static.billboard.com/img/2015/04/zayn-ge4-180x180.jpg","-","1",NA
"844","2016-02-27","Love Yourself","Justin Bieber","https://charts-static.billboard.com/img/2009/07/justin-bieber-f8k-180x180.jpg","2","13","2"
"845","2016-03-05","Work","Rihanna Featuring Drake","https://charts-static.billboard.com/img/2016/02/rihanna-k0p-work-f5l-180x180.jpg","4","4","1"
"846","2016-03-12","Work","Rihanna Featuring Drake","https://charts-static.billboard.com/img/2016/02/rihanna-k0p-work-f5l-180x180.jpg","1","5","2"
"847","2016-03-19","Work","Rihanna Featuring Drake","https://charts-static.billboard.com/img/2016/02/rihanna-k0p-work-f5l-180x180.jpg","1","6","3"
"848","2016-03-26","Work","Rihanna Featuring Drake","https://charts-static.billboard.com/img/2016/02/rihanna-k0p-work-f5l-180x180.jpg","1","7","4"
"849","2016-04-02","Work","Rihanna Featuring Drake","https://charts-static.billboard.com/img/2016/02/rihanna-k0p-work-f5l-180x180.jpg","1","8","5"
"850","2016-04-09","Work","Rihanna Featuring Drake","https://charts-static.billboard.com/img/2016/02/rihanna-k0p-work-f5l-180x180.jpg","1","9","6"
"851","2016-04-16","Work","Rihanna Featuring Drake","https://charts-static.billboard.com/img/2016/02/rihanna-k0p-work-f5l-180x180.jpg","1","10","7"
"852","2016-04-23","Work","Rihanna Featuring Drake","https://charts-static.billboard.com/img/2016/02/rihanna-k0p-work-f5l-180x180.jpg","1","11","8"
"853","2016-04-30","Work","Rihanna Featuring Drake","https://charts-static.billboard.com/img/2016/02/rihanna-k0p-work-f5l-180x180.jpg","1","12","9"
"854","2016-05-07","Panda","Desiigner","https://charts-static.billboard.com/img/2016/02/desiigner-l9j-106x106.jpg","2","9","1"
"855","2016-05-14","Panda","Desiigner","https://charts-static.billboard.com/img/2016/02/desiigner-l9j-106x106.jpg","1","10","2"
"856","2016-05-21","One Dance","Drake Featuring WizKid & Kyla","https://charts-static.billboard.com/img/2016/04/drake-8dm-onedance-8wr-180x180.jpg","2","5","1"
"857","2016-05-28","Can't Stop The Feeling!","Justin Timberlake","https://charts-static.billboard.com/img/2002/09/justin-timberlake-09b-180x180.jpg","-","1",NA
"858","2016-06-04","One Dance","Drake Featuring WizKid & Kyla","https://charts-static.billboard.com/img/2016/04/drake-8dm-onedance-8wr-180x180.jpg","2","7","2"
"859","2016-06-11","One Dance","Drake Featuring WizKid & Kyla","https://charts-static.billboard.com/img/2016/04/drake-8dm-onedance-8wr-180x180.jpg","1","8","3"
"860","2016-06-18","One Dance","Drake Featuring WizKid & Kyla","https://charts-static.billboard.com/img/2016/04/drake-8dm-onedance-8wr-180x180.jpg","1","9","4"
"861","2016-06-25","One Dance","Drake Featuring WizKid & Kyla","https://charts-static.billboard.com/img/2016/04/drake-8dm-onedance-8wr-180x180.jpg","1","10","5"
"862","2016-07-02","One Dance","Drake Featuring WizKid & Kyla","https://charts-static.billboard.com/img/2016/04/drake-8dm-onedance-8wr-180x180.jpg","1","11","6"
"863","2016-07-09","One Dance","Drake Featuring WizKid & Kyla","https://charts-static.billboard.com/img/2016/04/drake-8dm-onedance-8wr-180x180.jpg","1","12","7"
"864","2016-07-16","One Dance","Drake Featuring WizKid & Kyla","https://charts-static.billboard.com/img/2016/04/drake-8dm-onedance-8wr-180x180.jpg","1","13","8"
"865","2016-07-23","One Dance","Drake Featuring WizKid & Kyla","https://charts-static.billboard.com/img/2016/04/drake-8dm-onedance-8wr-180x180.jpg","1","14","9"
"866","2016-07-30","One Dance","Drake Featuring WizKid & Kyla","https://charts-static.billboard.com/img/2016/04/drake-8dm-onedance-8wr-180x180.jpg","1","15","10"
"867","2016-08-06","Cheap Thrills","Sia Featuring Sean Paul","https://charts-static.billboard.com/img/2016/01/sia-000-cheapthrills-70f-180x180.jpg","3","23","1"
"868","2016-08-13","Cheap Thrills","Sia Featuring Sean Paul","https://charts-static.billboard.com/img/2016/01/sia-000-cheapthrills-70f-180x180.jpg","1","24","2"
"869","2016-08-20","Cheap Thrills","Sia Featuring Sean Paul","https://charts-static.billboard.com/img/2016/01/sia-000-cheapthrills-70f-180x180.jpg","1","25","3"
"870","2016-08-27","Cheap Thrills","Sia Featuring Sean Paul","https://charts-static.billboard.com/img/2016/01/sia-000-cheapthrills-70f-180x180.jpg","1","26","4"
"871","2016-09-03","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","6","3","1"
"872","2016-09-10","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","1","4","2"
"873","2016-09-17","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","1","5","3"
"874","2016-09-24","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","1","6","4"
"875","2016-10-01","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","1","7","5"
"876","2016-10-08","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","1","8","6"
"877","2016-10-15","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","1","9","7"
"878","2016-10-22","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","1","10","8"
"879","2016-10-29","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","1","11","9"
"880","2016-11-05","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","1","12","10"
"881","2016-11-12","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","1","13","11"
"882","2016-11-19","Closer","The Chainsmokers Featuring Halsey","https://charts-static.billboard.com/img/2016/08/the-chainsmokers-iis-closer-hyh-180x180.jpg","1","14","12"
"883","2016-11-26","Black Beatles","Rae Sremmurd Featuring Gucci Mane","https://charts-static.billboard.com/img/2014/06/rae-sremmurd-7td-106x106.jpg","9","9","1"
"884","2016-12-03","Black Beatles","Rae Sremmurd Featuring Gucci Mane","https://charts-static.billboard.com/img/2014/06/rae-sremmurd-7td-106x106.jpg","1","10","2"
"885","2016-12-10","Black Beatles","Rae Sremmurd Featuring Gucci Mane","https://charts-static.billboard.com/img/2014/06/rae-sremmurd-7td-106x106.jpg","1","11","3"
"886","2016-12-17","Black Beatles","Rae Sremmurd Featuring Gucci Mane","https://charts-static.billboard.com/img/2014/06/rae-sremmurd-7td-106x106.jpg","1","12","4"
"887","2016-12-24","Black Beatles","Rae Sremmurd Featuring Gucci Mane","https://charts-static.billboard.com/img/2014/06/rae-sremmurd-7td-106x106.jpg","1","13","5"
"888","2016-12-31","Black Beatles","Rae Sremmurd Featuring Gucci Mane","https://charts-static.billboard.com/img/2014/06/rae-sremmurd-7td-106x106.jpg","1","14","6"
"889","2017-01-07","Starboy","The Weeknd Featuring Daft Punk","https://charts-static.billboard.com/img/2016/10/the-weeknd-jlk-starboy-w9m-180x180.jpg","2","14","1"
"890","2017-01-14","Black Beatles","Rae Sremmurd Featuring Gucci Mane","https://charts-static.billboard.com/img/2014/06/rae-sremmurd-7td-106x106.jpg","2","16","7"
"891","2017-01-21","Bad And Boujee","Migos Featuring Lil Uzi Vert","https://charts-static.billboard.com/img/2013/07/migos-ca0-180x180.jpg","2","8","1"
"892","2017-01-28","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","-","1",NA
"893","2017-02-04","Bad And Boujee","Migos Featuring Lil Uzi Vert","https://charts-static.billboard.com/img/2013/07/migos-ca0-180x180.jpg","2","10","2"
"894","2017-02-11","Bad And Boujee","Migos Featuring Lil Uzi Vert","https://charts-static.billboard.com/img/2013/07/migos-ca0-180x180.jpg","1","11","3"
"895","2017-02-18","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","2","4","2"
"896","2017-02-25","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","1","5","3"
"897","2017-03-04","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","1","6","4"
"898","2017-03-11","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","1","7","5"
"899","2017-03-18","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","1","8","6"
"900","2017-03-25","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","1","9","7"
"901","2017-04-01","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","1","10","8"
"902","2017-04-08","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","1","11","9"
"903","2017-04-15","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","1","12","10"
"904","2017-04-22","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","1","13","11"
"905","2017-04-29","Shape Of You","Ed Sheeran","https://charts-static.billboard.com/img/2017/01/ed-sheeran-w3r-shapeofyou-rjz-180x180.jpg","1","14","12"
"906","2017-05-06","Humble.","Kendrick Lamar","https://charts-static.billboard.com/img/2017/04/kendrick-lamar-1hw-humble-g0c-180x180.jpg","3","3","1"
"907","2017-05-13","That's What I Like","Bruno Mars","https://charts-static.billboard.com/img/2010/01/bruno-mars-uw0-180x180.jpg","3","15","1"
"908","2017-05-20","I'm The One","DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne","https://charts-static.billboard.com/img/2006/02/dj-khaled-2l5-180x180.jpg","-","1",NA
"909","2017-05-27","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","3","17","1"
"910","2017-06-03","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","18","2"
"911","2017-06-10","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","19","3"
"912","2017-06-17","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","20","4"
"913","2017-06-24","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","21","5"
"914","2017-07-01","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","22","6"
"915","2017-07-08","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","23","7"
"916","2017-07-15","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","24","8"
"917","2017-07-22","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","25","9"
"918","2017-07-29","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","26","10"
"919","2017-08-05","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","27","11"
"920","2017-08-12","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","28","12"
"921","2017-08-19","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","29","13"
"922","2017-08-26","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","30","14"
"923","2017-09-02","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","31","15"
"924","2017-09-09","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber","https://charts-static.billboard.com/img/2017/01/luis-fonsi-uff-despacito-93f-180x180.jpg","1","32","16"
"925","2017-09-16","Look What You Made Me Do","Taylor Swift","https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg","77","2","1"
"926","2017-09-23","Look What You Made Me Do","Taylor Swift","https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg","1","3","2"
"927","2017-09-30","Look What You Made Me Do","Taylor Swift","https://charts-static.billboard.com/img/2006/07/taylor-swift-vug-180x180.jpg","1","4","3"
"928","2017-10-07","Bodak Yellow (Money Moves)","Cardi B","https://charts-static.billboard.com/img/2016/03/cardi-b-84g-180x180.jpg","2","12","1"
"929","2017-10-14","Bodak Yellow (Money Moves)","Cardi B","https://charts-static.billboard.com/img/2016/03/cardi-b-84g-180x180.jpg","1","13","2"
"930","2017-10-21","Bodak Yellow (Money Moves)","Cardi B","https://charts-static.billboard.com/img/2016/03/cardi-b-84g-180x180.jpg","1","14","3"
"931","2017-10-28","Rockstar","Post Malone Featuring 21 Savage","https://charts-static.billboard.com/img/2017/10/post-malone-uhe-rockstar-she-180x180.jpg","2","4","1"
"932","2017-11-04","Rockstar","Post Malone Featuring 21 Savage","https://charts-static.billboard.com/img/2017/10/post-malone-uhe-rockstar-she-180x180.jpg","1","5","2"
"933","2017-11-11","Rockstar","Post Malone Featuring 21 Savage","https://charts-static.billboard.com/img/2017/10/post-malone-uhe-rockstar-she-180x180.jpg","1","6","3"
"934","2017-11-18","Rockstar","Post Malone Featuring 21 Savage","https://charts-static.billboard.com/img/2017/10/post-malone-uhe-rockstar-she-180x180.jpg","1","7","4"
"935","2017-11-25","Rockstar","Post Malone Featuring 21 Savage","https://charts-static.billboard.com/img/2017/10/post-malone-uhe-rockstar-she-180x180.jpg","1","8","5"
"936","2017-12-02","Rockstar","Post Malone Featuring 21 Savage","https://charts-static.billboard.com/img/2017/10/post-malone-uhe-rockstar-she-180x180.jpg","1","9","6"
"937","2017-12-09","Rockstar","Post Malone Featuring 21 Savage","https://charts-static.billboard.com/img/2017/10/post-malone-uhe-rockstar-she-180x180.jpg","1","10","7"
"938","2017-12-16","Rockstar","Post Malone Featuring 21 Savage","https://charts-static.billboard.com/img/2017/10/post-malone-uhe-rockstar-she-180x180.jpg","1","11","8"
"939","2017-12-23","Perfect","Ed Sheeran","https://charts-static.billboard.com/img/2011/07/ed-sheeran-w3r-180x180.jpg","3","15","1"
"940","2017-12-30","Perfect","Ed Sheeran","https://charts-static.billboard.com/img/2011/07/ed-sheeran-w3r-180x180.jpg","1","16","2"
"941","2018-01-06","Perfect","Ed Sheeran","https://charts-static.billboard.com/img/2011/07/ed-sheeran-w3r-180x180.jpg","1","18","4"
"942","2018-01-13","Perfect","Ed Sheeran","https://charts-static.billboard.com/img/2011/07/ed-sheeran-w3r-180x180.jpg","1","19","5"
